IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/museums/Rijksmuseum/Jeremia_treurend_over_de_verwoesting_van_Jeruzalem.jpg', PAGE='/museums/Rijksmuseum/Jeremia_treurend_over_de_verwoesting_van_Jeruzalem.jpg', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T10:34:52.065208700
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/museums/Rijksmuseum/De_bedreigde_zwaan.jpeg', PAGE='/museums/Rijksmuseum/De_bedreigde_zwaan.jpeg', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T10:34:52.065208700
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/museums/Rijksmuseum/La_ronda_de_noche.jpg', PAGE='/museums/Rijksmuseum/La_ronda_de_noche.jpg', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T10:34:52.104217800
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/museums/Rijksmuseum/Portret_van_een_meisje_in_het_blauw.jpeg', PAGE='/museums/Rijksmuseum/Portret_van_een_meisje_in_het_blauw.jpeg', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T10:34:52.106219400
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/museums/Rijksmuseum/Wedding_portrait_of_Isaac_Abrahamsz_Massa_and_Beatrix_van_der_Laan.jpg', PAGE='/museums/Rijksmuseum/Wedding_portrait_of_Isaac_Abrahamsz_Massa_and_Beatrix_van_der_Laan.jpg', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T10:34:52.113221300
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/users/login', PAGE='/api/v1/users/login', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='POST', TIMESTAMP=2022-04-18T10:36:59.395600800
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums', PAGE='/api/v1/museums', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T10:36:59.452612700
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums/presentation/Louvre', PAGE='/api/v1/museums/presentation/Louvre', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T10:37:03.115152500
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/users/login', PAGE='/api/v1/users/login', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='OPTIONS', TIMESTAMP=2022-04-18T22:19:05.715600900
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/users/login', PAGE='/api/v1/users/login', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='POST', TIMESTAMP=2022-04-18T22:19:05.747932100
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums', PAGE='/api/v1/museums', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:19:06.014116100
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums/2/tours', PAGE='/api/v1/museums/2/tours', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:20:10.331576
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums', PAGE='/api/v1/museums', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:20:54.742049300
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums/1/tours', PAGE='/api/v1/museums/1/tours', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:20:57.294576500
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums', PAGE='/api/v1/museums', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:22:05.920304
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums', PAGE='/api/v1/museums', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:22:10.659805600
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums', PAGE='/api/v1/museums', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:22:10.671809300
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums', PAGE='/api/v1/museums', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:22:10.682814
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums', PAGE='/api/v1/museums', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:22:15.374567200
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums', PAGE='/api/v1/museums', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:22:15.384569900
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums', PAGE='/api/v1/museums', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:22:15.398895200
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums', PAGE='/api/v1/museums', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:22:23.018457100
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums', PAGE='/api/v1/museums', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:22:23.030460300
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums', PAGE='/api/v1/museums', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:22:23.039464900
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums/7/tours', PAGE='/api/v1/museums/7/tours', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:22:35.970265400
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/museums', PAGE='/api/v1/museums', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:22:51.245018900
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/tours', PAGE='/api/v1/tours', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:22:56.459730300
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/tours/1', PAGE='/api/v1/tours/1', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='GET', TIMESTAMP=2022-04-18T22:23:16.534264700
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/bank', PAGE='/api/v1/bank', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='OPTIONS', TIMESTAMP=2022-04-18T22:23:58.257261400
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/bank', PAGE='/api/v1/bank', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='POST', TIMESTAMP=2022-04-18T22:23:58.260252800
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/bank', PAGE='/api/v1/bank', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='POST', TIMESTAMP=2022-04-18T22:24:12.391384600
IP='0:0:0:0:0:0:0:1', URL='http://localhost:9000/api/v1/bank', PAGE='/api/v1/bank', REFERER PAGE='http://localhost:4200/', QUERY STRING='null', USER AGENT='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36', REQUEST METHOD='POST', TIMESTAMP=2022-04-18T22:24:20.500957100
